,facility_id_API,facility_name_num,facility_type,field_name_num,location,operator_name_num,related_facilities,status
1505,05-045-23165,Puckett                            24B-30         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045NESE   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/25/2016 
1506,05-045-23166,Puckett                            43D-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045NESE   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/25/2016 
1507,05-045-23167,Puckett                            24D-30         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045NESE   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/25/2016 
1508,05-045-23168,Puckett                            44A-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045NESE   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/25/2016 
1509,05-045-23169,Puckett                            42C-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045NESE   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/25/2016 
1510,05-045-23170,Puckett                            14D-30         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045NESE   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/25/2016 
1511,05-045-23171,Puckett                            43A-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045NESE   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/25/2016 
1512,05-045-23172,Puckett                            34B-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045NESE   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/25/2016 
1513,05-045-23173,Puckett                            11B-31         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045NESE   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/25/2016 
1514,05-045-23174,Puckett                            42D-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045NESE   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/25/2016 
1515,05-045-23175,Puckett                            13D-30         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045NESE   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/25/2016 
1516,05-045-23176,Puckett                            23A-30         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045NESE   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/25/2016 
1517,05-045-23177,Puckett                            23C-30         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045NESE   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/25/2016 
1518,05-045-23208,Puckett                            23A-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1519,05-045-23209,Puckett                            13B-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1520,05-045-23210,Puckett                            21A-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1521,05-045-23211,Puckett                            14C-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1522,05-045-23212,Puckett                            12B-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1523,05-045-23213,Puckett                            22A-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1524,05-045-23214,Puckett                            11B-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1525,05-045-23215,Puckett                            23B-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1526,05-045-23216,Puckett                            24D-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1527,05-045-23217,Puckett                            22B-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1528,05-045-23218,Puckett                            14D-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1529,05-045-23219,Puckett                            13D-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1530,05-045-23220,Puckett                            12A-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1531,05-045-23221,Puckett                            23C-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1532,05-045-23222,Puckett                            11C-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1533,05-045-23223,Puckett                            24A-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1534,05-045-23224,Puckett                            24B-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1535,05-045-23225,Puckett                            22D-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1536,05-045-23226,Puckett                            13A-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1537,05-045-23227,Puckett                            11D-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1538,05-045-23228,Puckett                            14B-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1539,05-045-23229,Puckett                            14A-25         ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SWNW   25 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX5/27/2016 
1540,05-045-23396,Puckett                            24D-26-697     ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SENW   26 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX11/28/2016 
1541,05-045-23397,Puckett                            34B-26-697     ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SENW   26 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX11/28/2016 
1542,05-045-23398,Puckett                            12C-26-697     ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SENW   26 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX11/28/2016 
1543,05-045-23399,Puckett                            35B-26-697     ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SENW   26 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX11/28/2016 
1544,05-045-23400,Puckett                            24C-26-697     ,WELL,GRAND VALLEY                  31290,GARFIELD                            045SENW   26 6S    97W     6 ,CAERUS PICEANCE LLC                               10456, ,XX11/28/2016 
