,Unnamed: 0,facility_id_API,facility_type,location,related_facilities,status,facility_name,facility_num,field_name,field_num,county,coord,operator_name,operator_num
3899,3899,05-123-45150,WELL,WELD                                123SWSE   9  1N    65W     6 , ,2017-08-03,ROBIN,9-6HZ,WATTENBERG,90750,WELD,                            123SWSE   9  1N    65W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
3900,3900,05-123-45154,WELL,WELD                                123SWSE   9  1N    65W     6 , ,2017-08-03,ROBIN,9-7HZ,WATTENBERG,90750,WELD,                            123SWSE   9  1N    65W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
3901,3901,05-123-45155,WELL,WELD                                123SWSE   9  1N    65W     6 , ,2017-08-03,ROBIN,9-5HZ,WATTENBERG,90750,WELD,                            123SWSE   9  1N    65W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
3902,3902,05-123-45156,WELL,WELD                                123SWSE   9  1N    65W     6 , ,2017-08-03,ROBIN,9-8HZ,WATTENBERG,90750,WELD,                            123SWSE   9  1N    65W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
3903,3903,05-123-45152,WELL,WELD                                123SWSE   9  1N    65W     6 , ,2017-08-03,ROBIN,9-12HZ,WATTENBERG,90750,WELD,                            123SWSE   9  1N    65W     6 ,KERR MCGEE OIL & GAS ONSHORE LP,47120
3904,3904,05-123-39865,WELL,WELD                                123NENE   14 1N    65W     6 , ,2014-07-11,AMEN,3,WATTENBERG,90750,WELD,                            123NENE   14 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3905,3905,05-123-39866,WELL,WELD                                123NENE   14 1N    65W     6 , ,2014-07-11,AMEN,4,WATTENBERG,90750,WELD,                            123NENE   14 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3906,3906,05-123-39867,WELL,WELD                                123NENE   14 1N    65W     6 , ,2014-07-11,AMEN,1,WATTENBERG,90750,WELD,                            123NENE   14 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3907,3907,05-123-39868,WELL,WELD                                123NENE   14 1N    65W     6 , ,2014-07-11,AMEN,2,WATTENBERG,90750,WELD,                            123NENE   14 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3908,3908,05-123-41511,WELL,WELD                                123NENW   22 1N    65W     6 , ,2015-05-16,Long,22-15-2NBH,WATTENBERG,90750,WELD,                            123NENW   22 1N    65W     6 ,CONFLUENCE DJ LLC,10518
3909,3909,05-123-41512,WELL,WELD                                123NENW   22 1N    65W     6 , ,2015-05-16,Long,22-15-1CH,WATTENBERG,90750,WELD,                            123NENW   22 1N    65W     6 ,CONFLUENCE DJ LLC,10518
3910,3910,05-123-41453,WELL,WELD                                123NENW   22 1N    65W     6 , ,2015-04-30,Long,22-15-3NCH,WATTENBERG,90750,WELD,                            123NENW   22 1N    65W     6 ,CONFLUENCE DJ LLC,10518
3911,3911,05-123-41454,WELL,WELD                                123NENW   22 1N    65W     6 , ,2015-04-30,Long,22-15-5CH,WATTENBERG,90750,WELD,                            123NENW   22 1N    65W     6 ,CONFLUENCE DJ LLC,10518
3912,3912,05-123-41455,WELL,WELD                                123NENW   22 1N    65W     6 , ,2015-04-30,Long,22-15-4NBH,WATTENBERG,90750,WELD,                            123NENW   22 1N    65W     6 ,CONFLUENCE DJ LLC,10518
3913,3913,05-123-40502,WELL,WELD                                123SESE   22 1N    65W     6 , ,2014-10-31,Drake,01N-65W-22-9C,WATTENBERG,90750,WELD,                            123SESE   22 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3914,3914,05-123-40504,WELL,WELD                                123SWSE   22 1N    65W     6 , ,2014-10-31,Drake,01N-65W-22-5C,WATTENBERG,90750,WELD,                            123SWSE   22 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3915,3915,05-123-40505,WELL,WELD                                123SWSE   22 1N    65W     6 , ,2014-10-31,Drake,01N-65W-22-4N,WATTENBERG,90750,WELD,                            123SWSE   22 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3916,3916,05-123-40497,WELL,WELD                                123SWSE   22 1N    65W     6 , ,2014-10-31,Drake,01N-65W-22-1C,WATTENBERG,90750,WELD,                            123SWSE   22 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3917,3917,05-123-40498,WELL,WELD                                123SWSE   22 1N    65W     6 , ,2014-10-31,Drake,01N-65W-22-7N,WATTENBERG,90750,WELD,                            123SWSE   22 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3918,3918,05-123-40499,WELL,WELD                                123SWSE   22 1N    65W     6 , ,2014-10-31,Drake,01N-65W-22-2N,WATTENBERG,90750,WELD,                            123SWSE   22 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3919,3919,05-123-40500,WELL,WELD                                123SWSE   22 1N    65W     6 , ,2014-10-31,Drake,01N-65W-22-6N,WATTENBERG,90750,WELD,                            123SWSE   22 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3920,3920,05-123-40501,WELL,WELD                                123SWSE   22 1N    65W     6 , ,2014-10-31,Drake,01N-65W-22-3N,WATTENBERG,90750,WELD,                            123SWSE   22 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3921,3921,05-123-40866,WELL,WELD                                123SWSE   24 1N    65W     6 , ,2014-12-20,Meehl,01N-65W-24-9C,WATTENBERG,90750,WELD,                            123SWSE   24 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3922,3922,05-123-40867,WELL,WELD                                123SWSE   24 1N    65W     6 , ,2014-12-20,Meehl,01N-65W-24-3N,WATTENBERG,90750,WELD,                            123SWSE   24 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3923,3923,05-123-40879,WELL,WELD                                123SWSE   24 1N    65W     6 , ,2014-12-20,Meehl,01N-65W-24-8N,WATTENBERG,90750,WELD,                            123SWSE   24 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3924,3924,05-123-40858,WELL,WELD                                123SWSE   24 1N    65W     6 , ,2014-12-20,Meehl,01N-65W-24-5C,WATTENBERG,90750,WELD,                            123SWSE   24 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3925,3925,05-123-40861,WELL,WELD                                123SWSE   24 1N    65W     6 , ,2014-12-20,Meehl,01N-65W-24-4N,WATTENBERG,90750,WELD,                            123SWSE   24 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3926,3926,05-123-40863,WELL,WELD                                123SWSE   24 1N    65W     6 , ,2014-12-20,Meehl,01N-65W-24-7N,WATTENBERG,90750,WELD,                            123SWSE   24 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3927,3927,05-123-40869,WELL,WELD                                123SWSE   24 1N    65W     6 , ,2014-12-20,Meehl,01N-65W-24-6N,WATTENBERG,90750,WELD,                            123SWSE   24 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3928,3928,05-123-40870,WELL,WELD                                123SWSE   24 1N    65W     6 , ,2014-12-20,Meehl,01N-65W-24-1C,WATTENBERG,90750,WELD,                            123SWSE   24 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3929,3929,05-123-41540,WELL,WELD                                123NWNE   26 1N    65W     6 , ,2015-05-21,Drake,01N-65W-26-5C,WATTENBERG,90750,WELD,                            123NWNE   26 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3930,3930,05-123-40515,WELL,WELD                                123NENE   28 1N    65W     6 , ,2014-10-31,Young,01N-65W-28-9C,WATTENBERG,90750,WELD,                            123NENE   28 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3931,3931,05-123-40506,WELL,WELD                                123NENE   28 1N    65W     6 , ,2014-10-31,Young,01N-65W-28-6N,WATTENBERG,90750,WELD,                            123NENE   28 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3932,3932,05-123-40507,WELL,WELD                                123NENE   28 1N    65W     6 , ,2014-10-31,Young,01N-65W-28-7N,WATTENBERG,90750,WELD,                            123NENE   28 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3933,3933,05-123-40508,WELL,WELD                                123NWNE   28 1N    65W     6 , ,2014-10-31,Young,01N-65W-28-1C,WATTENBERG,90750,WELD,                            123NWNE   28 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3934,3934,05-123-40509,WELL,WELD                                123NWNE   28 1N    65W     6 , ,2014-10-31,Young,01N-65W-28-2N,WATTENBERG,90750,WELD,                            123NWNE   28 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3935,3935,05-123-40512,WELL,WELD                                123NWNE   28 1N    65W     6 , ,2014-10-31,Young,01N-65W-28-3N,WATTENBERG,90750,WELD,                            123NWNE   28 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3936,3936,05-123-39468,WELL,WELD                                123NENE   30 1N    65W     6 , ,2016-04-29,LEHL,30-6,WATTENBERG,90750,WELD,                            123NENE   30 1N    65W     6 ,EXTRACTION OIL & GAS INC,10459
3937,3937,05-123-39469,WELL,WELD                                123NENE   30 1N    65W     6 , ,2016-04-29,LEHL,30-3,WATTENBERG,90750,WELD,                            123NENE   30 1N    65W     6 ,EXTRACTION OIL & GAS INC,10459
3938,3938,05-123-39470,WELL,WELD                                123NENE   30 1N    65W     6 , ,2016-04-29,LEHL,30-4,WATTENBERG,90750,WELD,                            123NENE   30 1N    65W     6 ,EXTRACTION OIL & GAS INC,10459
3939,3939,05-123-39471,WELL,WELD                                123NENE   30 1N    65W     6 , ,2016-04-29,LEHL,30-1,WATTENBERG,90750,WELD,                            123NENE   30 1N    65W     6 ,EXTRACTION OIL & GAS INC,10459
3940,3940,05-123-39472,WELL,WELD                                123NENE   30 1N    65W     6 , ,2016-04-29,LEHL,30-2,WATTENBERG,90750,WELD,                            123NENE   30 1N    65W     6 ,EXTRACTION OIL & GAS INC,10459
3941,3941,05-123-39473,WELL,WELD                                123NENE   30 1N    65W     6 , ,2016-04-29,LEHL,30-5,WATTENBERG,90750,WELD,                            123NENE   30 1N    65W     6 ,EXTRACTION OIL & GAS INC,10459
3942,3942,05-123-41050,WELL,WELD                                123NENE   30 1N    65W     6 , ,2016-04-29,LEHL,30-7,WATTENBERG,90750,WELD,                            123NENE   30 1N    65W     6 ,EXTRACTION OIL & GAS INC,10459
3943,3943,05-123-41051,WELL,WELD                                123NENE   30 1N    65W     6 , ,2016-04-29,LEHL,30-8,WATTENBERG,90750,WELD,                            123NENE   30 1N    65W     6 ,EXTRACTION OIL & GAS INC,10459
3944,3944,05-123-40329,WELL,WELD                                123SESW   30 1N    65W     6 , ,2014-10-03,Johnson,01N-65W-30-3N,WATTENBERG,90750,WELD,                            123SESW   30 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3945,3945,05-123-40330,WELL,WELD                                123SESW   30 1N    65W     6 , ,2014-10-03,Johnson,01N-65W-30-2N,WATTENBERG,90750,WELD,                            123SESW   30 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3946,3946,05-123-40332,WELL,WELD                                123SESW   30 1N    65W     6 , ,2014-10-03,Johnson,01N-65W-30-5C,WATTENBERG,90750,WELD,                            123SESW   30 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3947,3947,05-123-40333,WELL,WELD                                123SESW   30 1N    65W     6 , ,2014-10-03,Johnson,01N-65W-30-1C,WATTENBERG,90750,WELD,                            123SESW   30 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3948,3948,05-123-40334,WELL,WELD                                123SESW   30 1N    65W     6 , ,2014-10-03,Johnson,01N-65W-30-7N,WATTENBERG,90750,WELD,                            123SESW   30 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3949,3949,05-123-40335,WELL,WELD                                123SESW   30 1N    65W     6 , ,2014-10-03,Johnson,01N-65W-30-9C,WATTENBERG,90750,WELD,                            123SESW   30 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3950,3950,05-123-40336,WELL,WELD                                123SESW   30 1N    65W     6 , ,2014-10-03,Johnson,01N-65W-30-6N,WATTENBERG,90750,WELD,                            123SESW   30 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3951,3951,05-123-40337,WELL,WELD                                123SESW   30 1N    65W     6 , ,2014-10-03,Johnson,01N-65W-30-4N,WATTENBERG,90750,WELD,                            123SESW   30 1N    65W     6 ,VERDAD OIL & GAS CORPORATION,10485
3952,3952,05-123-39606,WELL,WELD                                123NENE   32 1N    65W     6 , ,2014-06-13,SAWYER,32-4,WATTENBERG,90750,WELD,                            123NENE   32 1N    65W     6 ,LILIS ENERGY INC,10495
3953,3953,05-123-39607,WELL,WELD                                123NENE   32 1N    65W     6 , ,2014-06-13,SAWYER,32-6,WATTENBERG,90750,WELD,                            123NENE   32 1N    65W     6 ,LILIS ENERGY INC,10495
3954,3954,05-123-39608,WELL,WELD                                123NENE   32 1N    65W     6 , ,2014-06-13,SAWYER,32-3,WATTENBERG,90750,WELD,                            123NENE   32 1N    65W     6 ,LILIS ENERGY INC,10495
3955,3955,05-123-39609,WELL,WELD                                123NENE   32 1N    65W     6 , ,2014-06-13,SAWYER,32-2,WATTENBERG,90750,WELD,                            123NENE   32 1N    65W     6 ,LILIS ENERGY INC,10495
3956,3956,05-123-39610,WELL,WELD                                123NENE   32 1N    65W     6 , ,2014-06-13,SAWYER,32-7,WATTENBERG,90750,WELD,                            123NENE   32 1N    65W     6 ,LILIS ENERGY INC,10495
3957,3957,05-123-39611,WELL,WELD                                123NENE   32 1N    65W     6 , ,2014-06-13,SAWYER,32-5,WATTENBERG,90750,WELD,                            123NENE   32 1N    65W     6 ,LILIS ENERGY INC,10495
3958,3958,05-123-39612,WELL,WELD                                123NENE   32 1N    65W     6 , ,2014-06-13,SAWYER,32-8,WATTENBERG,90750,WELD,                            123NENE   32 1N    65W     6 ,LILIS ENERGY INC,10495
3959,3959,05-123-44209,WELL,WELD                                123SWSE   34 1N    65W     6 , ,2017-02-15,Judy,34-3-10,WATTENBERG,90750,WELD,                            123SWSE   34 1N    65W     6 ,CONFLUENCE DJ LLC,10518
3960,3960,05-123-44210,WELL,WELD                                123SWSE   34 1N    65W     6 , ,2017-02-15,Judy,34-3-11,WATTENBERG,90750,WELD,                            123SWSE   34 1N    65W     6 ,CONFLUENCE DJ LLC,10518
3961,3961,05-123-44211,WELL,WELD                                123SWSE   34 1N    65W     6 , ,2017-02-15,Judy,34-3-12,WATTENBERG,90750,WELD,                            123SWSE   34 1N    65W     6 ,CONFLUENCE DJ LLC,10518
3962,3962,05-123-44212,WELL,WELD                                123SWSE   34 1N    65W     6 , ,2017-02-15,Antico,34-3-4,WATTENBERG,90750,WELD,                            123SWSE   34 1N    65W     6 ,CONFLUENCE DJ LLC,10518
3963,3963,05-123-44214,WELL,WELD                                123SWSE   34 1N    65W     6 , ,2017-02-15,Antico,34-3-3,WATTENBERG,90750,WELD,                            123SWSE   34 1N    65W     6 ,CONFLUENCE DJ LLC,10518
3964,3964,05-123-44215,WELL,WELD                                123SWSE   34 1N    65W     6 , ,2017-02-15,Antico,34-3-5,WATTENBERG,90750,WELD,                            123SWSE   34 1N    65W     6 ,CONFLUENCE DJ LLC,10518
